SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
6978,Linganamakki,2013,24,2013-06-12,22.11,1754.40,4741,0,LINGANAMAKKI-2013-06-12
6979,Linganamakki,2013,24,2013-06-13,22.24,1754.55,3728,2004.732540,LINGANAMAKKI-2013-06-13
6980,Linganamakki,2013,24,2013-06-14,22.94,1755.30,8988,848.9529,LINGANAMAKKI-2013-06-14
6981,Linganamakki,2013,24,2013-06-15,15.24,1756.30,13439,1976.029020,LINGANAMAKKI-2013-06-15
6982,Linganamakki,2013,24,2013-06-16,0,0,0,0,LINGANAMAKKI-2013-06-16
6983,Linganamakki,2013,24,2013-06-17,25.69,1758.05,11461,2992.573440,LINGANAMAKKI-2013-06-17
6984,Malaprabha,2013,24,2013-06-11,4.33,2035.68,0,124,MALAPRABHA-2013-06-11
6985,Malaprabha,2013,24,2013-06-12,4.32,2035.64,0,124,MALAPRABHA-2013-06-12
6986,Malaprabha,2013,24,2013-06-13,4.31,2035.62,0,124,MALAPRABHA-2013-06-13
6987,Malaprabha,2013,24,2013-06-14,4.31,2035.60,0,124,MALAPRABHA-2013-06-14
6988,Malaprabha,2013,24,2013-06-15,3.67,2035.58,0,124,MALAPRABHA-2013-06-15
6989,Malaprabha,2013,24,2013-06-16,4.30,2035.56,0,124,MALAPRABHA-2013-06-16
6990,Malaprabha,2013,24,2013-06-17,4.29,2035.54,0,124,MALAPRABHA-2013-06-17
6991,Narayanapura,2013,24,2013-06-11,16.13,1599.73,797,0,NARAYANAPURA-2013-06-11
6992,Narayanapura,2013,24,2013-06-12,16.13,1599.82,143,0,NARAYANAPURA-2013-06-12
6993,Narayanapura,2013,24,2013-06-13,16.13,1599.82,143,0,NARAYANAPURA-2013-06-13
6994,Narayanapura,2013,24,2013-06-14,16.13,1599.73,129,0,NARAYANAPURA-2013-06-14
6995,Narayanapura,2013,24,2013-06-15,12.27,1599.82,179,55,NARAYANAPURA-2013-06-15
6996,Narayanapura,2013,24,2013-06-16,16.13,1599.82,204,79,NARAYANAPURA-2013-06-16
6997,Narayanapura,2013,24,2013-06-17,16.13,1599.73,212,78,NARAYANAPURA-2013-06-17
6998,Supa,2013,24,2013-06-11,31.57,1726.66,646,0,SUPA-2013-06-11
6999,Supa,2013,24,2013-06-12,31.70,1726.89,1519,0,SUPA-2013-06-12
7000,Supa,2013,24,2013-06-13,31.88,1727.22,615,0,SUPA-2013-06-13
7001,Supa,2013,24,2013-06-14,31.90,1727.25,2005,268.5168,SUPA-2013-06-14
7002,Supa,2013,24,2013-06-15,16.28,1727.54,1962,0,SUPA-2013-06-15
7003,Supa,2013,24,2013-06-16,0,0,0,0,SUPA-2013-06-16
7004,Supa,2013,24,2013-06-17,32.38,1728.07,1753,0,SUPA-2013-06-17
7005,Tungabhadra,2013,24,2013-06-11,4.51,1580.83,1119,50,TUNGABHADRA-2013-06-11
7006,Tungabhadra,2013,24,2013-06-12,4.51,1580.83,1355,50,TUNGABHADRA-2013-06-12
7007,Tungabhadra,2013,24,2013-06-13,4.69,1581.23,948,50,TUNGABHADRA-2013-06-13
7008,Tungabhadra,2013,24,2013-06-14,4.71,1581.27,303,50,TUNGABHADRA-2013-06-14
7009,Tungabhadra,2013,24,2013-06-15,4.52,1581.30,250,50,TUNGABHADRA-2013-06-15
7010,Tungabhadra,2013,24,2013-06-16,4.75,1581.36,424,50,TUNGABHADRA-2013-06-16
7011,Tungabhadra,2013,24,2013-06-17,4.81,1581.49,804,50,TUNGABHADRA-2013-06-17
7012,Varahi,2013,24,2013-06-11,3.85,1878.59,359,433.677780,VARAHI-2013-06-11
7013,Varahi,2013,24,2013-06-12,4.02,1879.44,2022,0,VARAHI-2013-06-12
7014,Varahi,2013,24,2013-06-13,4.08,1879.77,784,0,VARAHI-2013-06-13
7015,Varahi,2013,24,2013-06-14,4.25,1880.56,2119,1802.881980,VARAHI-2013-06-14
7016,Varahi,2013,24,2013-06-15,2.40,1881.08,1493,238.308660,VARAHI-2013-06-15
7017,Varahi,2013,24,2013-06-16,0,0,0,0,VARAHI-2013-06-16
7018,Varahi,2013,24,2013-06-17,4.62,1882.33,2034,0,VARAHI-2013-06-17
7019,Alamatti,2013,25,2013-06-18,15.62,1664.12,17339,0,ALAMATTI-2013-06-18
7020,Alamatti,2013,25,2013-06-19,19.98,1665.44,15440,0,ALAMATTI-2013-06-19
7021,Alamatti,2013,25,2013-06-20,22.16,1667.40,25133,0,ALAMATTI-2013-06-20
7022,Alamatti,2013,25,2013-06-21,26.22,1670.69,47088,0,ALAMATTI-2013-06-21
7023,Alamatti,2013,25,2013-06-22,28.02,1672,18692,0,ALAMATTI-2013-06-22
7024,Alamatti,2013,25,2013-06-23,30.64,1673.80,30327,0,ALAMATTI-2013-06-23
7025,Alamatti,2013,25,2013-06-24,32.41,1674.95,20450,0,ALAMATTI-2013-06-24
7026,Bhadra,2013,25,2013-06-18,22.16,2093.16,6708,55,BHADRA-2013-06-18
7027,Bhadra,2013,25,2013-06-19,16.68,2094.41,6894,55,BHADRA-2013-06-19
7028,Bhadra,2013,25,2013-06-20,17.08,2095.25,4731,55,BHADRA-2013-06-20
7029,Bhadra,2013,25,2013-06-21,17.32,2095.75,2938,55,BHADRA-2013-06-21
7030,Bhadra,2013,25,2013-06-22,17.53,2096.16,2487,55,BHADRA-2013-06-22
7031,Bhadra,2013,25,2013-06-23,17.74,2096.58,2510,55,BHADRA-2013-06-23
7032,Bhadra,2013,25,2013-06-24,18.07,2097.25,4004,55,BHADRA-2013-06-24
7033,Ghataprabha,2013,25,2013-06-18,2.16,2075.81,2149,100,GHATAPRABHA-2013-06-18
7034,Ghataprabha,2013,25,2013-06-19,4.03,2077.23,2939,95,GHATAPRABHA-2013-06-19
7035,Ghataprabha,2013,25,2013-06-20,4.34,2078.91,3717,90,GHATAPRABHA-2013-06-20
7036,Ghataprabha,2013,25,2013-06-21,4.64,2080.48,3548,90,GHATAPRABHA-2013-06-21
7037,Ghataprabha,2013,25,2013-06-22,4.84,2081.48,2361,91,GHATAPRABHA-2013-06-22
7038,Ghataprabha,2013,25,2013-06-23,4.99,2082.25,2248,458,GHATAPRABHA-2013-06-23
7039,Ghataprabha,2013,25,2013-06-24,5.16,2083.08,2566,592,GHATAPRABHA-2013-06-24
7040,Harangi,2013,25,2013-06-18,1.38,2821.05,3920,0,HARANGI-2013-06-18
7041,Harangi,2013,25,2013-06-19,2.98,2823.43,2498,0,HARANGI-2013-06-19
7042,Harangi,2013,25,2013-06-20,3.10,2825.31,1320,0,HARANGI-2013-06-20
7043,Harangi,2013,25,2013-06-21,3.17,2826.75,919,0,HARANGI-2013-06-21
7044,Harangi,2013,25,2013-06-22,3.24,2828.05,777,0,HARANGI-2013-06-22
7045,Harangi,2013,25,2013-06-23,3.32,2829.62,937,0,HARANGI-2013-06-23
7046,Harangi,2013,25,2013-06-24,3.41,2831.45,1091,0,HARANGI-2013-06-24
7047,Hemavathi,2013,25,2013-06-18,6.24,2866.60,7228,100,HEMAVATHI-2013-06-18
7048,Hemavathi,2013,25,2013-06-19,6.23,2869.10,9439,100,HEMAVATHI-2013-06-19
7049,Hemavathi,2013,25,2013-06-20,6.70,2871.45,5616,100,HEMAVATHI-2013-06-20
7050,Hemavathi,2013,25,2013-06-21,7,2872.50,3641,100,HEMAVATHI-2013-06-21
7051,Hemavathi,2013,25,2013-06-22,7.25,2873.34,3015,100,HEMAVATHI-2013-06-22
7052,Hemavathi,2013,25,2013-06-23,7.46,2874,2485,100,HEMAVATHI-2013-06-23
7053,Hemavathi,2013,25,2013-06-24,7.69,2874.75,2806,100,HEMAVATHI-2013-06-24
7054,K.R.S,2013,25,2013-06-18,7.80,71,11778,939,K.R.S-2013-06-18
7055,K.R.S,2013,25,2013-06-19,8.24,73.60,11555,1163,K.R.S-2013-06-19
7056,K.R.S,2013,25,2013-06-20,9.21,76.20,12554,1237,K.R.S-2013-06-20
7057,K.R.S,2013,25,2013-06-21,9.77,77.60,8240,1692,K.R.S-2013-06-21
7058,K.R.S,2013,25,2013-06-22,10.22,78.70,7420,2054,K.R.S-2013-06-22
7059,K.R.S,2013,25,2013-06-23,10.55,79.45,5901,2103,K.R.S-2013-06-23
7060,K.R.S,2013,25,2013-06-24,10.70,79.80,3971,2133,K.R.S-2013-06-24
7061,Kabini,2013,25,2013-06-18,5.21,2263.29,15859,100,KABINI-2013-06-18
7062,Kabini,2013,25,2013-06-19,9.95,2266.30,15575,200,KABINI-2013-06-19
7063,Kabini,2013,25,2013-06-20,10.79,2268.14,9990,300,KABINI-2013-06-20
7064,Kabini,2013,25,2013-06-21,11.90,2270.44,13556,650,KABINI-2013-06-21
7065,Kabini,2013,25,2013-06-22,12.81,2272.24,11615,1000,KABINI-2013-06-22
7066,Kabini,2013,25,2013-06-23,13.46,2273.49,8737,1000,KABINI-2013-06-23
7067,Kabini,2013,25,2013-06-24,14.28,2275,10509,1000,KABINI-2013-06-24
7068,Linganamakki,2013,25,2013-06-18,14.78,1759.05,16153,4337.472240,LINGANAMAKKI-2013-06-18
7069,Linganamakki,2013,25,2013-06-19,27.54,1759.90,2628,3571.967880,LINGANAMAKKI-2013-06-19
7070,Linganamakki,2013,25,2013-06-20,27.59,1759.95,5796,5351.007420,LINGANAMAKKI-2013-06-20
7071,Linganamakki,2013,25,2013-06-21,27.75,1760.10,6366,4291.986420,LINGANAMAKKI-2013-06-21
7072,Linganamakki,2013,25,2013-06-22,27.75,1760.10,4843,4790.015640,LINGANAMAKKI-2013-06-22
7073,Linganamakki,2013,25,2013-06-23,27.97,1760.30,6196,3591,LINGANAMAKKI-2013-06-23
7074,Linganamakki,2013,25,2013-06-24,28.54,1760.80,8326,1891.1916,LINGANAMAKKI-2013-06-24
7075,Malaprabha,2013,25,2013-06-18,3.49,2035.52,0,124,MALAPRABHA-2013-06-18
7076,Malaprabha,2013,25,2013-06-19,4.32,2035.65,540,124,MALAPRABHA-2013-06-19
7077,Malaprabha,2013,25,2013-06-20,4.34,2035.71,309,124,MALAPRABHA-2013-06-20
7078,Malaprabha,2013,25,2013-06-21,4.38,2035.85,563,124,MALAPRABHA-2013-06-21
7079,Malaprabha,2013,25,2013-06-22,4.43,2036.05,760,124,MALAPRABHA-2013-06-22
7080,Malaprabha,2013,25,2013-06-23,4.48,2036.22,691,124,MALAPRABHA-2013-06-23
7081,Malaprabha,2013,25,2013-06-24,4.52,2036.34,529,124,MALAPRABHA-2013-06-24
7082,Narayanapura,2013,25,2013-06-18,12.12,1599.73,212,78,NARAYANAPURA-2013-06-18
7083,Narayanapura,2013,25,2013-06-19,16.10,1599.70,0,79,NARAYANAPURA-2013-06-19
7084,Narayanapura,2013,25,2013-06-20,16.07,1599.67,0,79,NARAYANAPURA-2013-06-20
7085,Narayanapura,2013,25,2013-06-21,16.04,1599.63,0,79,NARAYANAPURA-2013-06-21
7086,Narayanapura,2013,25,2013-06-22,16.01,1599.60,0,79,NARAYANAPURA-2013-06-22
7087,Narayanapura,2013,25,2013-06-23,15.98,1599.57,0,80,NARAYANAPURA-2013-06-23
7088,Narayanapura,2013,25,2013-06-24,15.98,1599.57,222,80,NARAYANAPURA-2013-06-24
7089,Supa,2013,25,2013-06-18,15.49,1728.13,2379,1937.256120,SUPA-2013-06-18
7090,Supa,2013,25,2013-06-19,32.43,1728.17,2628,2407.276260,SUPA-2013-06-19
7091,Supa,2013,25,2013-06-20,32.26,1727.87,2207,4181.1075,SUPA-2013-06-20
7092,Supa,2013,25,2013-06-21,32,1727.41,1632,4695.687540,SUPA-2013-06-21
7093,Supa,2013,25,2013-06-22,31.75,1726.99,1659,4483.536120,SUPA-2013-06-22
7094,Supa,2013,25,2013-06-23,31.49,1726.53,1749,4786,SUPA-2013-06-23
7095,Supa,2013,25,2013-06-24,31.60,1726.72,3869,2568.733560,SUPA-2013-06-24
7096,Tungabhadra,2013,25,2013-06-18,4.43,1581.65,963,50,TUNGABHADRA-2013-06-18
7097,Tungabhadra,2013,25,2013-06-19,5.71,1583.35,9703,50,TUNGABHADRA-2013-06-19
7098,Tungabhadra,2013,25,2013-06-20,6.44,1584.72,8523,50,TUNGABHADRA-2013-06-20
7099,Tungabhadra,2013,25,2013-06-21,7.33,1586.27,10468,50,TUNGABHADRA-2013-06-21
7100,Tungabhadra,2013,25,2013-06-22,8.49,1588.10,13585,50,TUNGABHADRA-2013-06-22
7101,Tungabhadra,2013,25,2013-06-23,9.46,1589.48,11396,100,TUNGABHADRA-2013-06-23
7102,Tungabhadra,2013,25,2013-06-24,10.04,1590.27,6970,100,TUNGABHADRA-2013-06-24
7103,Varahi,2013,25,2013-06-18,2.31,1883.44,2853,0,VARAHI-2013-06-18
7104,Varahi,2013,25,2013-06-19,5,1884.03,1536,0,VARAHI-2013-06-19
7105,Varahi,2013,25,2013-06-20,5.13,1884.62,1717,181.017360,VARAHI-2013-06-20
7106,Varahi,2013,25,2013-06-21,5.13,1884.62,536,536.223420,VARAHI-2013-06-21
7107,Varahi,2013,25,2013-06-22,5.18,1884.82,1047,535.413240,VARAHI-2013-06-22
7108,Varahi,2013,25,2013-06-23,5.17,1884.79,740,826,VARAHI-2013-06-23
7109,Varahi,2013,25,2013-06-24,5.28,1885.28,1930,650.227320,VARAHI-2013-06-24
7110,Alamatti,2013,26,2013-06-25,33.18,1675.44,8975,0,ALAMATTI-2013-06-25
7111,Alamatti,2013,26,2013-06-26,15.30,1675.77,6162,0,ALAMATTI-2013-06-26
7112,Alamatti,2013,26,2013-06-27,34.25,1676.10,6220,0,ALAMATTI-2013-06-27
7113,Alamatti,2013,26,2013-06-28,35.06,1676.59,9380,0,ALAMATTI-2013-06-28
7114,Alamatti,2013,26,2013-06-29,37.90,1678.23,32847,0,ALAMATTI-2013-06-29
7115,Alamatti,2013,26,2013-06-30,42.16,1680.53,49325,0,ALAMATTI-2013-06-30
7116,Alamatti,2013,26,2013-07-01,44.76,1681.84,30105,0,ALAMATTI-2013-07-01
7117,Bhadra,2013,26,2013-06-25,18.76,2098.58,8102,55,BHADRA-2013-06-25
7118,Bhadra,2013,26,2013-06-26,22.49,2101.50,18462,55,BHADRA-2013-06-26
7119,Bhadra,2013,26,2013-06-27,22.04,2104.41,19635,55,BHADRA-2013-06-27
7120,Bhadra,2013,26,2013-06-28,23.15,2106.25,12982,55,BHADRA-2013-06-28
7121,Bhadra,2013,26,2013-06-29,23.77,2107.25,7324,55,BHADRA-2013-06-29
7122,Bhadra,2013,26,2013-06-30,24.19,2107.92,4976,55,BHADRA-2013-06-30
7123,Bhadra,2013,26,2013-07-01,24.51,2108.41,3831,55,BHADRA-2013-07-01
7124,Ghataprabha,2013,26,2013-06-25,5.55,2084.88,5048,592,GHATAPRABHA-2013-06-25
7125,Ghataprabha,2013,26,2013-06-26,2.18,2086.90,5857,589,GHATAPRABHA-2013-06-26
7126,Ghataprabha,2013,26,2013-06-27,6.50,2088.98,6316,589,GHATAPRABHA-2013-06-27
7127,Ghataprabha,2013,26,2013-06-28,7,2091,6442,588,GHATAPRABHA-2013-06-28
7128,Ghataprabha,2013,26,2013-06-29,7.36,2092.33,4677,589,GHATAPRABHA-2013-06-29
7129,Ghataprabha,2013,26,2013-06-30,7.68,2093.50,4312,589,GHATAPRABHA-2013-06-30
7130,Ghataprabha,2013,26,2013-07-01,7.92,2094.36,4975,2165,GHATAPRABHA-2013-07-01
7131,Harangi,2013,26,2013-06-25,3.83,2836.75,4825,0,HARANGI-2013-06-25
7132,Harangi,2013,26,2013-06-26,1.91,2843.95,8670,0,HARANGI-2013-06-26
7133,Harangi,2013,26,2013-06-27,5.77,2849.34,13831,0,HARANGI-2013-06-27
7134,Harangi,2013,26,2013-06-28,6.55,2852.86,9083,0,HARANGI-2013-06-28
7135,Harangi,2013,26,2013-06-29,7.10,2854.87,5193,0,HARANGI-2013-06-29
7136,Harangi,2013,26,2013-06-30,7.56,2856.23,6507,0,HARANGI-2013-06-30
7137,Harangi,2013,26,2013-07-01,7.87,2857.14,3579,0,HARANGI-2013-07-01
7138,Hemavathi,2013,26,2013-06-25,8.04,2875.75,4178,100,HEMAVATHI-2013-06-25
7139,Hemavathi,2013,26,2013-06-26,6.73,2878.50,11951,100,HEMAVATHI-2013-06-26
7140,Hemavathi,2013,26,2013-06-27,11.09,2883.50,23701,100,HEMAVATHI-2013-06-27
7141,Hemavathi,2013,26,2013-06-28,11.80,2885.25,8394,100,HEMAVATHI-2013-06-28
7142,Hemavathi,2013,26,2013-06-29,12.31,2886.50,6042,100,HEMAVATHI-2013-06-29
7143,Hemavathi,2013,26,2013-06-30,12.62,2887.25,3688,100,HEMAVATHI-2013-06-30
7144,Hemavathi,2013,26,2013-07-01,12.93,2888,3689,100,HEMAVATHI-2013-07-01
7145,K.R.S,2013,26,2013-06-25,10.77,79.96,3774,2891,K.R.S-2013-06-25
7146,K.R.S,2013,26,2013-06-26,8.33,80.86,7736,2994,K.R.S-2013-06-26
7147,K.R.S,2013,26,2013-06-27,12.71,84.10,20280,2338,K.R.S-2013-06-27
7148,K.R.S,2013,26,2013-06-28,14.55,87.58,23867,2536,K.R.S-2013-06-28
7149,K.R.S,2013,26,2013-06-29,15.88,89.90,18185,2678,K.R.S-2013-06-29
7150,K.R.S,2013,26,2013-06-30,16.48,90.90,9868,2781,K.R.S-2013-06-30
7151,K.R.S,2013,26,2013-07-01,16.73,91.30,5800,2824,K.R.S-2013-07-01
7152,Kabini,2013,26,2013-06-25,15.37,2277.01,17107,4300,KABINI-2013-06-25
7153,Kabini,2013,26,2013-06-26,6.52,2279.40,28313,12767,KABINI-2013-06-26
7154,Kabini,2013,26,2013-06-27,17.05,2280,35254,31167,KABINI-2013-06-27
7155,Kabini,2013,26,2013-06-28,16.72,2279.43,32827,36458,KABINI-2013-06-28
7156,Kabini,2013,26,2013-06-29,16.20,2278.51,25840,31708,KABINI-2013-06-29
7157,Kabini,2013,26,2013-06-30,16.59,2279.20,10583,5979,KABINI-2013-06-30
7158,Kabini,2013,26,2013-07-01,16.85,2279.66,5162,2000,KABINI-2013-07-01
7159,Linganamakki,2013,26,2013-06-25,29.89,1762,16587,1690.729920,LINGANAMAKKI-2013-06-25
7160,Linganamakki,2013,26,2013-06-26,15.83,1763.95,26547,1304.042580,LINGANAMAKKI-2013-06-26
7161,Linganamakki,2013,26,2013-06-27,33.58,1765.25,17542,0,LINGANAMAKKI-2013-06-27
7162,Linganamakki,2013,26,2013-06-28,34.90,1766.30,17281,1845.011340,LINGANAMAKKI-2013-06-28
7163,Linganamakki,2013,26,2013-06-29,35.60,1766.85,11244,2983,LINGANAMAKKI-2013-06-29
7164,Linganamakki,2013,26,2013-06-30,35.79,1767,7104,5068,LINGANAMAKKI-2013-06-30
7165,Linganamakki,2013,26,2013-07-01,35.91,1767.10,6360,4815.015480,LINGANAMAKKI-2013-07-01
7166,Malaprabha,2013,26,2013-06-25,4.59,2036.60,992,124,MALAPRABHA-2013-06-25
7167,Malaprabha,2013,26,2013-06-26,3.37,2037.05,1628,124,MALAPRABHA-2013-06-26
7168,Malaprabha,2013,26,2013-06-27,4.92,2037.70,2392,124,MALAPRABHA-2013-06-27
7169,Malaprabha,2013,26,2013-06-28,5.23,2038.70,3735,124,MALAPRABHA-2013-06-28
7170,Malaprabha,2013,26,2013-06-29,5.34,2039.05,1420,124,MALAPRABHA-2013-06-29
7171,Malaprabha,2013,26,2013-06-30,5.57,2039.75,2786,124,MALAPRABHA-2013-06-30
7172,Malaprabha,2013,26,2013-07-01,5.62,2039.90,702,124,MALAPRABHA-2013-07-01
7173,Narayanapura,2013,26,2013-06-25,15.96,1599.54,0,80,NARAYANAPURA-2013-06-25
7174,Narayanapura,2013,26,2013-06-26,11.79,1599.54,171,79,NARAYANAPURA-2013-06-26
7175,Narayanapura,2013,26,2013-06-27,15.96,1599.54,185,80,NARAYANAPURA-2013-06-27
7176,Narayanapura,2013,26,2013-06-28,15.93,1599.50,0,80,NARAYANAPURA-2013-06-28
7177,Narayanapura,2013,26,2013-06-29,15.93,1599.50,217,0,NARAYANAPURA-2013-06-29
7178,Narayanapura,2013,26,2013-06-30,15.90,1599.47,0,79,NARAYANAPURA-2013-06-30
7179,Narayanapura,2013,26,2013-07-01,15.90,1599.47,199,76,NARAYANAPURA-2013-07-01
7180,Supa,2013,26,2013-06-25,31.92,1727.28,5955,2264.221620,SUPA-2013-06-25
7181,Supa,2013,26,2013-06-26,15.46,1728.59,9964,1189.344240,SUPA-2013-06-26
7182,Supa,2013,26,2013-06-27,33.76,1730.43,13116,637.1487,SUPA-2013-06-27
7183,Supa,2013,26,2013-06-28,34.50,1731.68,9123,523.1448,SUPA-2013-06-28
7184,Supa,2013,26,2013-06-29,34.73,1732.10,5062,2423,SUPA-2013-06-29
7185,Supa,2013,26,2013-06-30,34.79,1732.20,4320,3674,SUPA-2013-06-30
7186,Supa,2013,26,2013-07-01,35.01,1732.50,6899,4471.267680,SUPA-2013-07-01
7187,Tungabhadra,2013,26,2013-06-25,10.54,1590.91,5871,100,TUNGABHADRA-2013-06-25
7188,Tungabhadra,2013,26,2013-06-26,4.14,1591.43,5026,100,TUNGABHADRA-2013-06-26
7189,Tungabhadra,2013,26,2013-06-27,11.63,1592.25,8023,100,TUNGABHADRA-2013-06-27
7190,Tungabhadra,2013,26,2013-06-28,14.51,1595.38,33525,100,TUNGABHADRA-2013-06-28
7191,Tungabhadra,2013,26,2013-06-29,18.16,1598.77,42494,100,TUNGABHADRA-2013-06-29
7192,Tungabhadra,2013,26,2013-06-30,20.62,1600.78,28774,100,TUNGABHADRA-2013-06-30
7193,Tungabhadra,2013,26,2013-07-01,22.68,1602.33,24199,100,TUNGABHADRA-2013-07-01
7194,Varahi,2013,26,2013-06-25,5.65,1886.85,4389.208020,151.272180,VARAHI-2013-06-25
7195,Varahi,2013,26,2013-06-26,3.65,1888.95,5812,0,VARAHI-2013-06-26
7196,Varahi,2013,26,2013-06-27,6.55,1890.53,4577,0,VARAHI-2013-06-27
7197,Varahi,2013,26,2013-06-28,6.73,1891.25,2124,0,VARAHI-2013-06-28
7198,Varahi,2013,26,2013-06-29,6.83,1891.64,1159,0,VARAHI-2013-06-29
7199,Varahi,2013,26,2013-06-30,6.95,1892.04,965,0,VARAHI-2013-06-30
7200,Varahi,2013,26,2013-07-01,7,1892.33,1062,0,VARAHI-2013-07-01
7201,Alamatti,2013,27,2013-07-02,46.72,1682.82,23275,0,ALAMATTI-2013-07-02
7202,Alamatti,2013,27,2013-07-03,48.48,1683.81,23954,0,ALAMATTI-2013-07-03
