SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
39946,Supa,2020,2,2020-01-12,120.67,1830.21,0,4483,SUPA-2020-01-12
39947,Supa,2020,2,2020-01-13,120.40,1829.98,0,3114,SUPA-2020-01-13
39948,Supa,2020,2,2020-01-14,120.09,1829.72,0,3601,SUPA-2020-01-14
39949,Tungabhadra,2020,2,2020-01-08,70.22,1624.14,0,9118,TUNGABHADRA-2020-01-08
39950,Tungabhadra,2020,2,2020-01-09,69.39,1623.87,0,9345,TUNGABHADRA-2020-01-09
39951,Tungabhadra,2020,2,2020-01-10,68.54,1623.59,0,9551,TUNGABHADRA-2020-01-10
39952,Tungabhadra,2020,2,2020-01-11,67.48,1623.24,0,11965,TUNGABHADRA-2020-01-11
39953,Tungabhadra,2020,2,2020-01-12,66.43,1622.89,0,11993,TUNGABHADRA-2020-01-12
39954,Tungabhadra,2020,2,2020-01-13,65.37,1622.53,0,11927,TUNGABHADRA-2020-01-13
39955,Tungabhadra,2020,2,2020-01-14,64.31,1622.17,0,11931,TUNGABHADRA-2020-01-14
39956,Varahi,2020,2,2020-01-08,19.03,1926.48,0,1587,VARAHI-2020-01-08
39957,Varahi,2020,2,2020-01-09,18.86,1926.08,0,1534,VARAHI-2020-01-09
39958,Varahi,2020,2,2020-01-10,18.68,1925.69,0,1587,VARAHI-2020-01-10
39959,Varahi,2020,2,2020-01-11,18.62,1925.56,345,1035,VARAHI-2020-01-11
39960,Varahi,2020,2,2020-01-12,18.56,1925.43,94,783,VARAHI-2020-01-12
39961,Varahi,2020,2,2020-01-13,18.47,1925.23,0,763,VARAHI-2020-01-13
39962,Varahi,2020,2,2020-01-14,18.41,1925.10,143,803,VARAHI-2020-01-14
39963,Alamatti,2020,3,2020-01-15,94.23,1698.74,0,11170,ALAMATTI-2020-01-15
39964,Alamatti,2020,3,2020-01-16,93.13,1698.48,0,12670,ALAMATTI-2020-01-16
39965,Alamatti,2020,3,2020-01-17,91.93,1698.18,0,12593,ALAMATTI-2020-01-17
39966,Alamatti,2020,3,2020-01-18,90.73,1697.88,0,13512,ALAMATTI-2020-01-18
39967,Alamatti,2020,3,2020-01-19,89.53,1697.59,0,13602,ALAMATTI-2020-01-19
39968,Alamatti,2020,3,2020-01-20,88.38,1697.29,0,13842,ALAMATTI-2020-01-20
39969,Alamatti,2020,3,2020-01-21,87.24,1697,0,13842,ALAMATTI-2020-01-21
39970,Bhadra,2020,3,2020-01-15,66.48,2153.91,201,3430,BHADRA-2020-01-15
39971,Bhadra,2020,3,2020-01-16,66.16,2153.64,246,4730,BHADRA-2020-01-16
39972,Bhadra,2020,3,2020-01-17,65.80,2153.35,116,4190,BHADRA-2020-01-17
39973,Bhadra,2020,3,2020-01-18,65.45,2153.06,104,4189,BHADRA-2020-01-18
39974,Bhadra,2020,3,2020-01-19,65.10,2152.81,200,4189,BHADRA-2020-01-19
39975,Bhadra,2020,3,2020-01-20,64.75,2152.47,249,4289,BHADRA-2020-01-20
39976,Bhadra,2020,3,2020-01-21,64.40,2152.18,249,4288,BHADRA-2020-01-21
39977,Ghataprabha,2020,3,2020-01-15,42.06,2163.43,0,2556,GHATAPRABHA-2020-01-15
39978,Ghataprabha,2020,3,2020-01-16,41.81,2163.10,0,2811,GHATAPRABHA-2020-01-16
39979,Ghataprabha,2020,3,2020-01-17,41.56,2162.75,0,2955,GHATAPRABHA-2020-01-17
39980,Ghataprabha,2020,3,2020-01-18,41.30,2162.40,0,2945,GHATAPRABHA-2020-01-18
39981,Ghataprabha,2020,3,2020-01-19,41.05,2162.05,0,2945,GHATAPRABHA-2020-01-19
39982,Ghataprabha,2020,3,2020-01-20,40.80,2161.70,0,2914,GHATAPRABHA-2020-01-20
39983,Ghataprabha,2020,3,2020-01-21,40.55,2161.36,0,2825,GHATAPRABHA-2020-01-21
39984,Harangi,2020,3,2020-01-15,3.49,2833.04,112,40,HARANGI-2020-01-15
39985,Harangi,2020,3,2020-01-16,3.50,2833.10,100,40,HARANGI-2020-01-16
39986,Harangi,2020,3,2020-01-17,3.50,2833.16,100,40,HARANGI-2020-01-17
39987,Harangi,2020,3,2020-01-18,3.50,2833.23,106,40,HARANGI-2020-01-18
39988,Harangi,2020,3,2020-01-19,3.51,2833.29,100,40,HARANGI-2020-01-19
39989,Harangi,2020,3,2020-01-20,3.51,2833.36,106,40,HARANGI-2020-01-20
39990,Harangi,2020,3,2020-01-21,3.51,2833.41,90,40,HARANGI-2020-01-21
39991,Hemavathi,2020,3,2020-01-15,19.18,2899.10,465,400,HEMAVATHI-2020-01-15
39992,Hemavathi,2020,3,2020-01-16,19.18,2899.10,465,400,HEMAVATHI-2020-01-16
39993,Hemavathi,2020,3,2020-01-17,19.18,2899.10,465,400,HEMAVATHI-2020-01-17
39994,Hemavathi,2020,3,2020-01-18,19.18,2899.10,415,350,HEMAVATHI-2020-01-18
39995,Hemavathi,2020,3,2020-01-19,19.18,2899.11,330,200,HEMAVATHI-2020-01-19
39996,Hemavathi,2020,3,2020-01-20,19.19,2899.12,330,200,HEMAVATHI-2020-01-20
39997,Hemavathi,2020,3,2020-01-21,19.20,2899.14,397,200,HEMAVATHI-2020-01-21
39998,K.R.S,2020,3,2020-01-15,43.90,120.67,285,4538,K.R.S-2020-01-15
39999,K.R.S,2020,3,2020-01-16,43.52,120.37,274,4527,K.R.S-2020-01-16
40000,K.R.S,2020,3,2020-01-17,43.14,120.08,430,4550,K.R.S-2020-01-17
40001,K.R.S,2020,3,2020-01-18,42.78,119.79,418,4473,K.R.S-2020-01-18
40002,K.R.S,2020,3,2020-01-19,42.43,119.51,328,4213,K.R.S-2020-01-19
40003,K.R.S,2020,3,2020-01-20,42.10,119.25,344,3940,K.R.S-2020-01-20
40004,K.R.S,2020,3,2020-01-21,41.79,119,332,3781,K.R.S-2020-01-21
40005,Kabini,2020,3,2020-01-15,15.59,2277.40,388,0,KABINI-2020-01-15
40006,Kabini,2020,3,2020-01-16,15.61,2277.44,325,0,KABINI-2020-01-16
40007,Kabini,2020,3,2020-01-17,15.64,2277.49,389,0,KABINI-2020-01-17
40008,Kabini,2020,3,2020-01-18,15.66,2277.53,324,0,KABINI-2020-01-18
40009,Kabini,2020,3,2020-01-19,15.69,2277.58,389,0,KABINI-2020-01-19
40010,Kabini,2020,3,2020-01-20,15.71,2277.62,325,0,KABINI-2020-01-20
40011,Kabini,2020,3,2020-01-21,15.74,2277.67,388,0,KABINI-2020-01-21
40012,Linganamakki,2020,3,2020-01-15,118.10,1808.25,310,3778,LINGANAMAKKI-2020-01-15
40013,Linganamakki,2020,3,2020-01-16,117.80,1808.15,858,3886,LINGANAMAKKI-2020-01-16
40014,Linganamakki,2020,3,2020-01-17,117.40,1808,1549,5667,LINGANAMAKKI-2020-01-17
40015,Linganamakki,2020,3,2020-01-18,117.10,1807.90,866,3881,LINGANAMAKKI-2020-01-18
40016,Linganamakki,2020,3,2020-01-19,116.80,1807.80,2068,5093,LINGANAMAKKI-2020-01-19
40017,Linganamakki,2020,3,2020-01-20,116.40,1807.65,1463,6616,LINGANAMAKKI-2020-01-20
40018,Linganamakki,2020,3,2020-01-21,115.90,1807.45,821,7027,LINGANAMAKKI-2020-01-21
40019,Malaprabha,2020,3,2020-01-15,27.18,2071.20,0,2261,MALAPRABHA-2020-01-15
40020,Malaprabha,2020,3,2020-01-16,27.01,2071.05,0,2261,MALAPRABHA-2020-01-16
40021,Malaprabha,2020,3,2020-01-17,26.80,2070.86,0,2261,MALAPRABHA-2020-01-17
40022,Malaprabha,2020,3,2020-01-18,26.59,2070.66,0,2561,MALAPRABHA-2020-01-18
40023,Malaprabha,2020,3,2020-01-19,26.33,2070.42,0,2561,MALAPRABHA-2020-01-19
40024,Malaprabha,2020,3,2020-01-20,26.09,2070.20,0,2561,MALAPRABHA-2020-01-20
40025,Malaprabha,2020,3,2020-01-21,25.87,2070,0,2661,MALAPRABHA-2020-01-21
40026,Supa,2020,3,2020-01-15,119.74,1829.42,0,3719,SUPA-2020-01-15
40027,Supa,2020,3,2020-01-16,119.66,1829.35,0,707,SUPA-2020-01-16
40028,Supa,2020,3,2020-01-17,119.39,1829.12,0,3143,SUPA-2020-01-17
40029,Supa,2020,3,2020-01-18,119,1828.80,69,4565,SUPA-2020-01-18
40030,Supa,2020,3,2020-01-19,118.62,1828.47,45,4532,SUPA-2020-01-19
40031,Supa,2020,3,2020-01-20,118.23,1828.14,0,4438,SUPA-2020-01-20
40032,Supa,2020,3,2020-01-21,117.72,1827.71,0,5669,SUPA-2020-01-21
40033,Tungabhadra,2020,3,2020-01-15,63.19,1621.78,0,12718,TUNGABHADRA-2020-01-15
40034,Tungabhadra,2020,3,2020-01-16,62.08,1621.39,0,12539,TUNGABHADRA-2020-01-16
40035,Tungabhadra,2020,3,2020-01-17,61.03,1621.02,0,11924,TUNGABHADRA-2020-01-17
40036,Tungabhadra,2020,3,2020-01-18,60.03,1620.66,0,11250,TUNGABHADRA-2020-01-18
40037,Tungabhadra,2020,3,2020-01-19,59.07,1620.31,0,10913,TUNGABHADRA-2020-01-19
40038,Tungabhadra,2020,3,2020-01-20,58.11,1619.96,0,10914,TUNGABHADRA-2020-01-20
40039,Tungabhadra,2020,3,2020-01-21,57.17,1619.61,0,10494,TUNGABHADRA-2020-01-21
40040,Varahi,2020,3,2020-01-15,18.33,1924.90,0,804,VARAHI-2020-01-15
40041,Varahi,2020,3,2020-01-16,18.21,1924.64,0,1919,VARAHI-2020-01-16
40042,Varahi,2020,3,2020-01-17,18.07,1924.31,0,1611,VARAHI-2020-01-17
40043,Varahi,2020,3,2020-01-18,17.93,1923.98,0,1506,VARAHI-2020-01-18
40044,Varahi,2020,3,2020-01-19,17.79,1923.65,0,1407,VARAHI-2020-01-19
40045,Varahi,2020,3,2020-01-20,17.67,1923.39,274,1592,VARAHI-2020-01-20
40046,Varahi,2020,3,2020-01-21,17.50,1923,0,1589,VARAHI-2020-01-21
40047,Alamatti,2020,4,2020-01-22,86.08,1696.70,0,13842,ALAMATTI-2020-01-22
40048,Alamatti,2020,4,2020-01-23,84.95,1696.41,0,13129,ALAMATTI-2020-01-23
40049,Alamatti,2020,4,2020-01-24,83.85,1696.11,0,12585,ALAMATTI-2020-01-24
40050,Alamatti,2020,4,2020-01-25,82.75,1695.82,0,12365,ALAMATTI-2020-01-25
40051,Alamatti,2020,4,2020-01-26,81.65,1695.52,0,12365,ALAMATTI-2020-01-26
40052,Alamatti,2020,4,2020-01-27,80.60,1695.23,0,12365,ALAMATTI-2020-01-27
40053,Alamatti,2020,4,2020-01-28,80.02,1695.06,0,6615,ALAMATTI-2020-01-28
40054,Bhadra,2020,4,2020-01-22,64.05,2151.89,202,4288,BHADRA-2020-01-22
40055,Bhadra,2020,4,2020-01-23,63.66,2151.56,185,4687,BHADRA-2020-01-23
40056,Bhadra,2020,4,2020-01-24,63.32,2151.27,244,4237,BHADRA-2020-01-24
40057,Bhadra,2020,4,2020-01-25,63,2151,71,3786,BHADRA-2020-01-25
40058,Bhadra,2020,4,2020-01-26,62.68,2150.72,117,3786,BHADRA-2020-01-26
40059,Bhadra,2020,4,2020-01-27,62.36,2150.49,105,3786,BHADRA-2020-01-27
40060,Bhadra,2020,4,2020-01-28,62.04,2150.18,116,3785,BHADRA-2020-01-28
40061,Ghataprabha,2020,4,2020-01-22,40.32,2161.03,0,2742,GHATAPRABHA-2020-01-22
40062,Ghataprabha,2020,4,2020-01-23,40.08,2160.70,0,2714,GHATAPRABHA-2020-01-23
40063,Ghataprabha,2020,4,2020-01-24,39.73,2160.20,0,4102,GHATAPRABHA-2020-01-24
40064,Ghataprabha,2020,4,2020-01-25,39.36,2159.68,0,4242,GHATAPRABHA-2020-01-25
40065,Ghataprabha,2020,4,2020-01-26,38.95,2159.10,0,4712,GHATAPRABHA-2020-01-26
40066,Ghataprabha,2020,4,2020-01-27,38.52,2158.48,0,4992,GHATAPRABHA-2020-01-27
40067,Ghataprabha,2020,4,2020-01-28,38.09,2157.86,0,4971,GHATAPRABHA-2020-01-28
40068,Harangi,2020,4,2020-01-22,3.52,2833.48,106,40,HARANGI-2020-01-22
40069,Harangi,2020,4,2020-01-23,3.52,2833.51,80,40,HARANGI-2020-01-23
40070,Harangi,2020,4,2020-01-24,3.52,2833.56,90,40,HARANGI-2020-01-24
40071,Harangi,2020,4,2020-01-25,3.52,2833.59,82,40,HARANGI-2020-01-25
40072,Harangi,2020,4,2020-01-26,3.52,2833.62,82,40,HARANGI-2020-01-26
40073,Harangi,2020,4,2020-01-27,3.52,2833.63,82,40,HARANGI-2020-01-27
